0.00333333 1 8 42 25
0.01 3 9 55 18
0.0166667 3 10 40 22
0.0233333 2 10 58 19
0.03 3 9 62 27
0.0366667 7 5 34 21
0.0433333 3 19 51 20
0.05 10 11 62 22
0.0566667 4 13 71 28
0.0633333 8 16 63 22
0.07 7 8 64 37
0.0766667 6 10 71 21
0.0833333 6 23 79 29
0.09 5 17 80 24
0.0966667 6 23 66 30
0.103333 8 19 79 24
0.11 10 15 68 33
0.116667 5 17 99 31
0.123333 3 17 79 34
0.13 8 11 83 23
0.136667 5 11 79 25
0.143333 2 14 81 32
0.15 2 9 88 28
0.156667 6 15 86 33
0.163333 10 16 82 25
0.17 6 15 73 20
0.176667 3 17 84 36
0.183333 2 15 73 23
0.19 3 9 79 28
0.196667 7 9 85 33
0.203333 3 15 93 32
0.21 7 9 79 29
0.216667 3 13 92 34
0.223333 3 10 83 24
0.23 3 17 85 28
0.236667 2 10 85 30
0.243333 5 10 93 28
0.25 6 17 68 25
0.256667 4 11 74 27
0.263333 5 11 79 20
0.27 1 15 69 28
0.276667 1 8 75 25
0.283333 5 11 75 31
0.29 7 4 88 29
0.296667 4 10 65 20
0.303333 2 12 56 30
0.31 4 10 53 23
0.316667 4 3 52 31
0.323333 6 8 55 27
0.33 5 9 50 30
0.336667 4 10 47 22
0.343333 5 8 46 18
0.35 1 8 62 25
0.356667 3 2 59 18
0.363333 6 12 63 32
0.37 0 10 68 28
0.376667 0 9 38 23
0.383333 1 15 50 16
0.39 5 10 58 33
0.396667 2 12 63 13
0.403333 5 10 55 20
0.41 6 11 44 26
0.416667 4 5 46 20
0.423333 4 7 66 24
0.43 5 6 46 22
0.436667 1 6 67 19
0.443333 6 10 47 23
0.45 1 7 61 21
0.456667 2 10 60 26
0.463333 5 7 81 23
0.47 4 4 72 24
0.476667 5 6 42 12
0.483333 3 1 24 6
0.49 4 7 19 15
0.496667 1 6 21 6
0.503333 2 5 22 6
0.51 1 9 10 5
0.516667 0 6 14 6
0.523333 1 7 21 5
0.53 4 8 16 7
0.536667 3 10 9 4
0.543333 0 1 16 3
0.55 5 2 8 5
0.556667 0 2 10 5
0.563333 2 3 9 10
0.57 5 5 5 2
0.576667 0 7 4 3
0.583333 3 7 9 3
0.59 2 3 7 2
0.596667 1 5 5 3
0.603333 3 5 14 3
0.61 1 6 12 5
0.616667 3 6 6 1
0.623333 4 2 9 2
0.63 2 3 16 3
0.636667 3 10 28 3
0.643333 2 5 11 2
0.65 3 4 13 1
0.656667 2 11 8 5
0.663333 94 281 4013 1322
0.67 0 0 0 0
0.676667 0 0 0 0
0.683333 0 0 0 0
0.69 0 0 0 0
0.696667 0 0 0 0
0.703333 0 0 0 0
0.71 0 0 0 0
0.716667 0 0 0 0
0.723333 0 0 0 0
0.73 0 0 0 0
0.736667 0 0 0 0
0.743333 0 0 0 0
0.75 0 0 0 0
0.756667 0 0 0 0
0.763333 0 0 0 0
0.77 0 0 0 0
0.776667 0 0 0 0
0.783333 0 0 0 0
0.79 0 0 0 0
0.796667 0 0 0 0
0.803333 0 0 0 0
0.81 0 0 0 0
0.816667 0 0 0 0
0.823333 0 0 0 0
0.83 0 0 0 0
0.836667 0 0 0 0
0.843333 0 0 0 0
0.85 0 0 0 0
0.856667 0 0 0 0
0.863333 0 0 0 0
0.87 0 0 0 0
0.876667 0 0 0 0
0.883333 0 0 0 0
0.89 0 0 0 0
0.896667 0 0 0 0
0.903333 0 0 0 0
0.91 0 0 0 0
0.916667 0 0 0 0
0.923333 0 0 0 0
0.93 0 0 0 0
0.936667 0 0 0 0
0.943333 0 0 0 0
0.95 0 0 0 0
0.956667 0 0 0 0
0.963333 0 0 0 0
0.97 0 0 0 0
0.976667 0 0 0 0
0.983333 0 0 0 0
0.99 0 0 0 0
0.996667 0 0 0 0
1.00333 0 0 0 0
1.01 0 0 0 0
1.01667 0 0 0 0
1.02333 0 0 0 0
1.03 0 0 0 0
1.03667 0 0 0 0
1.04333 0 0 0 0
1.05 0 0 0 0
1.05667 0 0 0 0
1.06333 0 0 0 0
1.07 0 0 0 0
